delivery_id,order_id,courier_id,distance_km,estimated_delivery_minutes,pickup_time,delivered_time,delivery_status,actual_delivery_minutes
DEL-003408,ORD-003408,CUR-0084,8.5,63,2025-02-21 11:51:00,2025-02-21 13:26:00,delivered,95.0
DEL-003409,ORD-003409,CUR-0229,7.4,62,2025-11-02 17:34:00,2025-11-02 18:40:00,delivered,66.0
DEL-003410,ORD-003410,CUR-0094,3.1,51,2025-10-21 11:59:00,2025-10-21 12:47:00,delivered,48.0
DEL-003411,ORD-003411,CUR-0116,7.1,72,2025-09-10 23:37:00,2025-09-11 00:55:00,delivered,78.0
DEL-003412,ORD-003412,CUR-0130,0.7,33,2025-11-02 21:21:00,2025-11-02 22:02:00,delivered,41.0
DEL-003413,ORD-003413,CUR-0035,9.1,68,2024-07-22 21:09:00,2024-07-22 22:20:00,delivered,71.0
DEL-003414,ORD-003414,CUR-0118,7.9,58,2025-10-15 21:28:00,2025-10-15 22:27:00,delivered,59.0
DEL-003415,ORD-003415,CUR-0241,3.9,33,2025-11-30 18:39:00,2025-11-30 19:17:00,delivered,38.0
DEL-003416,ORD-003416,CUR-0232,4.5,42,2025-10-26 21:31:00,2025-10-26 22:21:00,delivered,50.0
DEL-003417,ORD-003417,CUR-0140,8.4,72,2025-06-24 11:06:00,2025-06-24 12:24:00,delivered,78.0
DEL-003418,ORD-003418,CUR-0152,5.1,53,2025-12-06 11:11:00,2025-12-06 12:28:00,delivered,259.0
DEL-003419,ORD-003419,CUR-0086,5.8,53,2025-12-30 16:43:00,2025-12-30 17:44:00,delivered,61.0
DEL-003420,ORD-003420,CUR-0141,2.7,37,,,cancelled,
DEL-003421,ORD-003421,CUR-0039,7.1,61,,,cancelled,
DEL-003422,ORD-003422,CUR-0116,6.4,64,2025-01-18 09:36:00,2025-01-18 10:40:00,delivered,64.0
DEL-003423,ORD-003423,CUR-0070,6.7,69,2025-12-20 22:51:00,2025-12-21 00:01:00,delivered,70.0
DEL-003424,ORD-003424,CUR-0241,7.8,62,2025-08-15 15:47:00,2025-08-15 16:46:00,delivered,59.0
DEL-003425,ORD-003425,CUR-0105,2.0,30,2025-09-06 13:31:00,2025-09-06 14:08:00,delivered,37.0
DEL-003426,ORD-003426,CUR-0099,8.0,68,2025-09-22 17:58:00,2025-09-22 19:12:00,delivered,74.0
DEL-003427,ORD-003427,CUR-0012,1.6,27,2025-08-27 12:10:00,2025-08-27 12:38:00,delivered,28.0
DEL-003428,ORD-003428,CUR-0088,8.7,77,2025-10-05 20:02:00,2025-10-05 21:18:00,delivered,76.0
DEL-003429,ORD-003429,CUR-0158,1.2,37,2025-06-21 10:05:00,2025-06-21 10:39:00,delivered,34.0
DEL-003430,ORD-003430,CUR-0004,1.8,38,2025-10-07 17:39:00,2025-10-07 18:18:00,delivered,39.0
DEL-003431,ORD-003431,CUR-0028,3.3,38,2025-04-22 09:32:00,2025-04-22 10:17:00,delivered,45.0
DEL-003432,ORD-003432,CUR-0154,7.3,58,2024-12-21 18:38:00,2024-12-21 19:58:00,delivered,80.0
DEL-003433,ORD-003433,CUR-0099,3.5,50,2025-12-16 18:50:00,2025-12-16 20:08:00,delivered,78.0
DEL-003434,ORD-003434,CUR-0158,6.0,44,2025-03-24 21:41:00,2025-03-24 22:28:00,delivered,47.0
DEL-003435,ORD-003435,CUR-0240,5.7,49,2025-11-17 14:19:00,2025-11-17 15:11:00,delivered,52.0
DEL-003436,ORD-003436,CUR-0227,4.0,35,,,cancelled,
DEL-003437,ORD-003437,CUR-0053,8.6,69,2025-01-21 15:01:00,2025-01-21 16:50:00,delivered,109.0
DEL-003438,ORD-003438,CUR-0086,6.8,48,2025-10-12 13:25:00,2025-10-12 14:43:00,delivered,78.0
DEL-003439,ORD-003439,CUR-0035,9.3,68,2025-07-29 20:42:00,2025-07-29 21:52:00,delivered,70.0
DEL-003440,ORD-003440,CUR-0219,7.5,58,2025-09-20 13:25:00,2025-09-20 14:25:00,delivered,60.0
DEL-003441,ORD-003441,CUR-0237,4.3,45,2025-10-10 00:07:00,2025-10-10 00:57:00,delivered,50.0
DEL-003442,ORD-003442,CUR-0152,5.0,48,2025-12-11 13:47:00,2025-12-11 14:42:00,delivered,55.0
DEL-003443,ORD-003443,CUR-0046,9.4,76,2025-08-28 10:06:00,2025-08-28 11:21:00,delivered,75.0
DEL-003444,ORD-003444,CUR-0192,1.6,26,2024-11-14 15:03:00,2024-11-14 15:37:00,delivered,34.0
DEL-003445,ORD-003445,CUR-0027,4.8,49,2024-10-25 12:21:00,2024-10-25 13:08:00,delivered,47.0
DEL-003446,ORD-003446,CUR-0056,1.6,39,2025-11-01 15:04:00,2025-11-01 15:38:00,delivered,34.0
DEL-003447,ORD-003447,CUR-0202,1.0,25,2024-06-18 23:58:00,2024-06-19 00:25:00,delivered,27.0
DEL-003448,ORD-003448,CUR-0135,7.3,56,2025-10-21 10:05:00,2025-10-21 11:01:00,delivered,56.0
DEL-003449,ORD-003449,CUR-0082,5.4,52,,,cancelled,259.0
DEL-003450,ORD-003450,CUR-0098,6.0,45,2024-09-21 18:43:00,2024-09-21 19:24:00,delivered,41.0
DEL-003451,ORD-003451,CUR-0027,3.6,47,2024-12-04 19:51:00,2024-12-04 20:42:00,delivered,51.0
DEL-003452,ORD-003452,CUR-0018,0.6,28,2024-06-08 19:51:00,2024-06-08 20:27:00,delivered,36.0
DEL-003453,ORD-003453,CUR-0044,4.6,45,2025-06-10 23:45:00,2025-06-11 00:35:00,delivered,50.0
DEL-003454,ORD-003454,CUR-0008,1.9,27,2025-08-31 22:12:00,2025-08-31 22:36:00,delivered,24.0
DEL-003455,ORD-003455,CUR-0194,8.2,65,2024-07-31 15:56:00,2024-07-31 17:40:00,delivered,104.0
DEL-003456,ORD-003456,CUR-0061,3.0,44,,,cancelled,259.0
DEL-003457,ORD-003457,CUR-0010,7.8,64,2024-07-06 20:53:00,2024-07-06 21:54:00,delivered,61.0
DEL-003458,ORD-003458,CUR-0002,6.2,58,2024-09-20 11:11:00,2024-09-20 12:12:00,delivered,61.0
DEL-003459,ORD-003459,CUR-0093,4.4,46,2025-12-25 09:45:00,2025-12-25 10:47:00,delivered,62.0
DEL-003460,ORD-003460,CUR-0010,0.7,33,2025-03-18 20:08:00,2025-03-18 20:37:00,delivered,29.0
DEL-003461,ORD-003461,CUR-0229,3.3,38,2025-10-09 20:19:00,2025-10-09 21:35:00,delivered,76.0
DEL-003462,ORD-003462,CUR-0033,3.8,40,2025-02-26 20:34:00,2025-02-26 21:45:00,delivered,71.0
DEL-003463,ORD-003463,CUR-0203,0.8,30,2024-12-05 13:22:00,2024-12-05 14:00:00,delivered,38.0
DEL-003464,ORD-003464,CUR-0146,1.8,23,2025-09-30 17:17:00,2025-09-30 17:40:00,delivered,23.0
DEL-003465,ORD-003465,CUR-0204,6.2,58,2025-12-08 10:16:00,2025-12-08 11:12:00,delivered,56.0
DEL-003466,ORD-003466,CUR-0082,4.0,46,2025-11-23 10:24:00,2025-11-23 11:14:00,delivered,50.0
DEL-003467,ORD-003467,CUR-0204,8.4,60,,,cancelled,
DEL-003468,ORD-003468,CUR-0024,5.5,49,2024-11-11 12:45:00,2024-11-11 13:29:00,delivered,44.0
DEL-003469,ORD-003469,CUR-0002,6.9,67,2024-08-23 20:52:00,2024-08-23 21:59:00,delivered,67.0
DEL-003470,ORD-003470,CUR-0223,9.2,57,2025-02-19 16:14:00,2025-02-19 17:11:00,delivered,57.0
DEL-003471,ORD-003471,CUR-0026,8.1,67,2025-08-31 23:52:00,2025-09-01 00:54:00,delivered,62.0
DEL-003472,ORD-003472,CUR-0027,5.0,37,2024-06-12 18:28:00,2024-06-12 19:26:00,delivered,58.0
DEL-003473,ORD-003473,CUR-0197,5.9,43,2025-12-05 14:36:00,2025-12-05 15:44:00,delivered,68.0
DEL-003474,ORD-003474,CUR-0100,3.6,50,2025-10-13 20:14:00,2025-10-13 21:01:00,delivered,47.0
DEL-003475,ORD-003475,CUR-0025,7.8,69,2024-12-20 22:44:00,2024-12-21 00:15:00,delivered,91.0
DEL-003476,ORD-003476,CUR-0243,8.5,70,2025-10-25 11:21:00,2025-10-25 12:36:00,delivered,75.0
DEL-003477,ORD-003477,CUR-0226,3.1,42,2024-06-30 09:22:00,2024-06-30 10:07:00,delivered,45.0
DEL-003478,ORD-003478,CUR-0066,7.2,71,2025-01-10 19:51:00,2025-01-10 21:12:00,delivered,81.0
DEL-003479,ORD-003479,CUR-0087,8.1,63,2025-12-17 14:53:00,2025-12-17 16:01:00,delivered,68.0
DEL-003480,ORD-003480,CUR-0037,2.5,43,2024-08-01 18:14:00,2024-08-01 19:04:00,delivered,50.0
DEL-003481,ORD-003481,CUR-0056,7.0,63,2024-04-12 09:52:00,2024-04-12 10:55:00,delivered,63.0
DEL-003482,ORD-003482,CUR-0247,1.1,31,2025-11-29 15:24:00,2025-11-29 16:22:00,delivered,58.0
DEL-003483,ORD-003483,CUR-0079,1.0,24,2025-05-24 16:14:00,2025-05-24 16:38:00,delivered,24.0
DEL-003484,ORD-003484,CUR-0036,4.7,49,2025-05-17 10:27:00,2025-05-17 11:22:00,delivered,55.0
DEL-003485,ORD-003485,CUR-0007,5.8,48,2025-09-22 22:41:00,2025-09-22 23:33:00,delivered,52.0
DEL-003486,ORD-003486,CUR-0182,5.6,45,2025-09-19 13:26:00,2025-09-19 13:16:00,delivered,44.0
DEL-003487,ORD-003487,CUR-0076,4.4,46,2025-09-12 22:27:00,2025-09-12 23:15:00,delivered,48.0
DEL-003488,ORD-003488,CUR-0086,1.5,24,2025-12-17 17:16:00,2025-12-17 17:37:00,delivered,21.0
DEL-003489,ORD-003489,CUR-0116,3.4,39,2025-07-23 11:29:00,2025-07-23 12:20:00,delivered,51.0
DEL-003490,ORD-003490,CUR-0126,4.3,45,2024-12-12 19:23:00,2024-12-12 20:20:00,delivered,57.0
DEL-003491,ORD-003491,CUR-0198,3.8,32,2025-11-10 20:23:00,2025-11-10 20:55:00,delivered,32.0
DEL-003492,ORD-003492,CUR-0194,5.4,50,2025-06-14 17:12:00,2025-06-14 18:00:00,delivered,-3.0
DEL-003493,ORD-003493,CUR-0228,8.1,69,2025-05-28 15:46:00,2025-05-28 17:02:00,delivered,76.0
DEL-003494,ORD-003494,CUR-0112,9.1,73,2025-07-11 13:20:00,2025-07-11 14:33:00,delivered,73.0
DEL-003495,ORD-003495,CUR-0105,9.1,73,2025-12-21 11:14:00,2025-12-21 12:33:00,delivered,79.0
DEL-003496,ORD-003496,CUR-0044,8.0,71,2025-08-24 23:23:00,2025-08-25 00:35:00,delivered,72.0
DEL-003497,ORD-003497,CUR-0167,3.5,35,2025-04-04 11:17:00,2025-04-04 11:48:00,delivered,31.0
DEL-003498,ORD-003498,CUR-0120,8.3,65,2025-10-28 10:06:00,2025-10-28 11:11:00,delivered,65.0
DEL-003499,ORD-003499,CUR-0161,8.4,62,2025-11-21 11:46:00,2025-11-21 13:09:00,delivered,83.0
DEL-003500,ORD-003500,CUR-0175,3.5,37,2025-02-23 11:17:00,2025-02-23 11:07:00,delivered,37.0
DEL-003501,ORD-003501,CUR-0087,3.5,35,2025-12-29 14:04:00,2025-12-29 14:40:00,delivered,36.0
DEL-003502,ORD-003502,CUR-0010,8.0,58,2025-12-27 13:14:00,2025-12-27 14:15:00,delivered,61.0
DEL-003503,ORD-003503,CUR-0218,7.5,58,2025-10-02 14:53:00,2025-10-02 15:46:00,delivered,53.0
DEL-003504,ORD-003504,CUR-0188,8.2,57,2024-12-19 10:18:00,2024-12-19 11:25:00,delivered,67.0
DEL-003505,ORD-003505,CUR-0005,6.5,59,2025-10-17 23:02:00,2025-10-18 00:00:00,delivered,58.0
DEL-003506,ORD-003506,CUR-0179,1.4,38,2025-04-19 19:45:00,2025-04-19 20:20:00,delivered,35.0
DEL-003507,ORD-003507,CUR-0004,6.7,56,2024-11-27 16:17:00,2024-11-27 17:13:00,delivered,56.0
DEL-003508,ORD-003508,CUR-0076,8.1,59,2025-12-25 15:59:00,2025-12-25 17:00:00,delivered,61.0
DEL-003509,ORD-003509,CUR-0152,9.2,72,2025-11-27 15:11:00,2025-11-27 15:01:00,delivered,95.0
DEL-003510,ORD-003510,CUR-0121,9.0,71,2024-06-17 13:42:00,2024-06-17 14:54:00,delivered,72.0
DEL-003511,ORD-003511,CUR-0096,2.4,39,2025-07-06 09:28:00,2025-07-06 10:14:00,delivered,46.0
DEL-003512,ORD-003512,CUR-0097,4.2,53,2025-10-20 12:44:00,2025-10-20 13:41:00,delivered,57.0
DEL-003513,ORD-003513,CUR-0068,2.1,42,2025-07-01 18:59:00,2025-07-01 20:21:00,delivered,82.0
DEL-003514,ORD-003514,CUR-0021,9.0,80,2025-12-17 18:11:00,2025-12-17 19:35:00,delivered,84.0
DEL-003515,ORD-003515,CUR-0250,5.6,45,2025-11-23 11:22:00,2025-11-23 12:42:00,delivered,80.0
DEL-003516,ORD-003516,CUR-0115,1.5,30,2025-01-16 14:12:00,2025-01-16 15:20:00,delivered,68.0
DEL-003517,ORD-003517,CUR-0208,4.1,43,2025-05-28 12:33:00,2025-05-28 13:17:00,delivered,44.0
DEL-003518,ORD-003518,CUR-0208,6.8,57,2025-11-27 20:08:00,2025-11-27 21:26:00,delivered,78.0
DEL-003519,ORD-003519,CUR-0069,7.0,56,2025-12-23 12:11:00,2025-12-23 13:38:00,delivered,87.0
DEL-003520,ORD-003520,CUR-0114,2.2,33,,,cancelled,
DEL-003521,ORD-003521,CUR-0135,2.8,38,2025-03-21 21:54:00,2025-03-21 22:44:00,delivered,-3.0
DEL-003522,ORD-003522,CUR-0184,9.5,65,2025-08-03 13:47:00,2025-08-03 14:54:00,delivered,67.0
DEL-003523,ORD-003523,CUR-0190,1.6,37,2025-07-05 21:43:00,2025-07-05 22:33:00,delivered,50.0
DEL-003524,ORD-003524,CUR-0119,9.5,75,2025-12-08 21:00:00,2025-12-08 22:14:00,delivered,74.0
DEL-003525,ORD-003525,CUR-0239,5.3,52,2025-05-29 19:59:00,2025-05-29 20:51:00,delivered,52.0
DEL-003526,ORD-003526,CUR-0200,3.6,51,2025-04-20 00:07:00,2025-04-20 01:11:00,delivered,64.0
DEL-003527,ORD-003527,CUR-0186,4.1,49,2025-07-05 23:04:00,2025-07-06 00:23:00,delivered,79.0
DEL-003528,ORD-003528,CUR-0171,0.7,27,2025-12-18 10:53:00,2025-12-18 11:47:00,delivered,54.0
DEL-003529,ORD-003529,CUR-0228,3.8,39,2025-10-29 22:10:00,2025-10-29 22:44:00,delivered,34.0
DEL-003530,ORD-003530,CUR-0244,6.6,65,2025-11-15 23:55:00,2025-11-16 01:07:00,delivered,72.0
DEL-003531,ORD-003531,CUR-0135,6.5,56,2025-03-21 16:57:00,2025-03-21 17:56:00,delivered,59.0
DEL-003532,ORD-003532,CUR-0238,7.5,59,2025-10-08 22:19:00,2025-10-08 23:13:00,delivered,54.0
DEL-003533,ORD-003533,CUR-0214,9.0,71,,,cancelled,
DEL-003534,ORD-003534,CUR-0116,2.3,39,2025-07-02 23:06:00,2025-07-02 23:43:00,delivered,37.0
DEL-003535,ORD-003535,CUR-0079,8.7,65,2025-10-29 23:13:00,2025-10-30 00:13:00,delivered,60.0
DEL-003536,ORD-003536,CUR-0071,3.6,41,2025-10-17 21:35:00,2025-10-17 22:14:00,delivered,39.0
DEL-003537,ORD-003537,CUR-0106,5.6,46,,,cancelled,
DEL-003538,ORD-003538,CUR-0143,2.8,36,2025-11-13 21:33:00,2025-11-13 22:10:00,delivered,37.0
DEL-003539,ORD-003539,CUR-0122,7.8,70,,,cancelled,
DEL-003540,ORD-003540,CUR-0020,6.3,58,2025-07-28 20:41:00,2025-07-28 21:42:00,delivered,61.0
DEL-003541,ORD-003541,CUR-0064,3.8,42,2025-11-02 12:13:00,2025-11-02 12:58:00,delivered,45.0
DEL-003542,ORD-003542,CUR-0167,0.8,26,2025-12-14 19:35:00,2025-12-14 20:12:00,delivered,37.0
DEL-003543,ORD-003543,CUR-0104,2.6,39,2025-05-06 09:21:00,2025-05-06 10:02:00,delivered,41.0
DEL-003544,ORD-003544,CUR-0177,0.6,32,2025-05-23 09:37:00,2025-05-23 10:48:00,delivered,71.0
DEL-003545,ORD-003545,CUR-0107,6.7,48,2025-09-02 14:20:00,2025-09-02 15:20:00,delivered,60.0
DEL-003546,ORD-003546,CUR-0163,4.8,41,2024-07-27 20:28:00,2024-07-27 21:38:00,delivered,-3.0
DEL-003547,ORD-003547,CUR-0199,2.5,43,2024-10-22 13:45:00,2024-10-22 14:23:00,delivered,38.0
DEL-003548,ORD-003548,CUR-0202,5.5,52,,,cancelled,
DEL-003549,ORD-003549,CUR-0063,4.5,42,2025-04-25 23:19:00,2025-04-26 00:01:00,delivered,42.0
DEL-003550,ORD-003550,CUR-0045,7.9,73,2024-10-03 11:17:00,2024-10-03 12:37:00,delivered,80.0
DEL-003551,ORD-003551,CUR-0022,0.9,28,2024-12-11 10:46:00,2024-12-11 11:45:00,delivered,59.0
DEL-003552,ORD-003552,CUR-0008,3.6,36,2025-07-01 16:51:00,2025-07-01 17:30:00,delivered,39.0
DEL-003553,ORD-003553,CUR-0218,1.1,28,2025-11-15 18:26:00,2025-11-15 19:06:00,delivered,40.0
DEL-003554,ORD-003554,CUR-0041,1.9,26,2024-12-30 21:14:00,2024-12-30 21:48:00,delivered,34.0
DEL-003555,ORD-003555,CUR-0129,0.8,26,2025-11-11 23:20:00,2025-11-11 23:45:00,delivered,25.0
DEL-003556,ORD-003556,CUR-0109,3.5,38,2025-12-14 10:52:00,2025-12-14 11:33:00,delivered,41.0
DEL-003557,ORD-003557,CUR-0007,6.8,70,2025-09-27 22:10:00,2025-09-27 23:21:00,delivered,-3.0
DEL-003558,ORD-003558,CUR-0181,6.8,61,2025-06-19 16:12:00,2025-06-19 17:09:00,delivered,57.0
DEL-003559,ORD-003559,CUR-0152,2.7,32,2025-06-18 22:56:00,2025-06-18 23:51:00,delivered,55.0
DEL-003560,ORD-003560,CUR-0173,5.4,56,2025-05-06 00:02:00,2025-05-06 00:56:00,delivered,54.0
DEL-003561,ORD-003561,CUR-0088,2.7,39,2024-12-03 12:37:00,2024-12-03 13:14:00,delivered,37.0
DEL-003562,ORD-003562,CUR-0157,4.8,60,2025-03-18 11:04:00,2025-03-18 12:10:00,delivered,66.0
DEL-003563,ORD-003563,CUR-0238,3.0,43,2025-02-16 12:19:00,2025-02-16 13:07:00,delivered,48.0
DEL-003564,ORD-003564,CUR-0049,7.7,60,2025-06-24 16:14:00,2025-06-24 17:11:00,delivered,57.0
DEL-003565,ORD-003565,CUR-0047,7.3,57,2025-12-15 10:59:00,2025-12-15 10:49:00,delivered,52.0
DEL-003566,ORD-003566,CUR-0208,3.7,45,,,delivered,70.0
DEL-003567,ORD-003567,CUR-0234,5.2,58,2025-07-24 21:45:00,2025-07-24 22:39:00,delivered,54.0
DEL-003568,ORD-003568,CUR-0196,4.1,41,2025-10-19 14:27:00,2025-10-19 15:06:00,delivered,39.0
DEL-003569,ORD-003569,CUR-0055,2.0,36,2025-07-29 18:15:00,2025-07-29 18:50:00,delivered,35.0
DEL-003570,ORD-003570,CUR-0157,4.9,45,,,cancelled,
DEL-003571,ORD-003571,CUR-0004,8.5,60,2025-03-01 21:06:00,2025-03-01 22:19:00,delivered,73.0
DEL-003572,ORD-003572,CUR-0222,5.2,49,,,delivered,44.0
DEL-003573,ORD-003573,CUR-0160,5.0,48,2025-09-27 11:01:00,2025-09-27 12:03:00,delivered,62.0
DEL-003574,ORD-003574,CUR-0231,3.2,39,2025-12-13 00:03:00,2025-12-13 00:42:00,delivered,39.0
DEL-003575,ORD-003575,CUR-0134,0.9,33,2025-07-20 17:59:00,2025-07-20 18:31:00,delivered,32.0
DEL-003576,ORD-003576,CUR-0172,3.9,38,2024-05-02 19:09:00,2024-05-02 19:49:00,delivered,40.0
DEL-003577,ORD-003577,CUR-0081,7.2,58,2025-10-15 14:23:00,2025-10-15 15:21:00,delivered,58.0
DEL-003578,ORD-003578,CUR-0192,4.8,48,2025-03-11 13:16:00,2025-03-11 14:14:00,delivered,58.0
DEL-003579,ORD-003579,CUR-0225,4.4,54,,,cancelled,
DEL-003580,ORD-003580,CUR-0006,9.3,67,2025-12-13 14:01:00,2025-12-13 15:09:00,delivered,68.0
DEL-003581,ORD-003581,CUR-0180,7.7,60,2024-06-05 13:34:00,2024-06-05 14:36:00,delivered,62.0
DEL-003582,ORD-003582,CUR-0100,5.8,44,2025-07-01 10:42:00,2025-07-01 11:34:00,delivered,52.0
DEL-003583,ORD-003583,CUR-0202,8.3,69,2024-11-11 20:39:00,2024-11-11 21:49:00,delivered,70.0
DEL-003584,ORD-003584,CUR-0061,0.7,25,2025-05-23 17:01:00,2025-05-23 17:42:00,delivered,41.0
DEL-003585,ORD-003585,CUR-0156,8.3,68,,,cancelled,
DEL-003586,ORD-003586,CUR-0186,6.8,66,,,cancelled,
DEL-003587,ORD-003587,CUR-0028,1.0,25,2025-10-10 21:30:00,2025-10-10 21:54:00,delivered,24.0
DEL-003588,ORD-003588,CUR-0086,3.1,29,2025-02-18 21:23:00,2025-02-18 21:51:00,delivered,28.0
DEL-003589,ORD-003589,CUR-0015,1.4,36,2025-05-11 19:29:00,2025-05-11 19:19:00,delivered,40.0
DEL-003590,ORD-003590,CUR-0166,8.3,68,2025-07-17 21:45:00,2025-07-17 22:57:00,delivered,72.0
DEL-003591,ORD-003591,CUR-0051,6.7,53,2024-03-22 22:03:00,2024-03-22 23:31:00,delivered,88.0
DEL-003592,ORD-003592,CUR-0236,3.0,41,2025-08-14 23:01:00,2025-08-14 23:37:00,delivered,36.0
DEL-003593,ORD-003593,CUR-0143,0.9,27,2025-09-27 22:05:00,2025-09-27 22:39:00,delivered,34.0
DEL-003594,ORD-003594,CUR-0115,4.9,47,2025-02-17 22:10:00,2025-02-17 22:57:00,delivered,47.0
DEL-003595,ORD-003595,CUR-0248,8.3,61,2025-08-31 21:59:00,2025-08-31 22:56:00,delivered,57.0
DEL-003596,ORD-003596,CUR-0125,7.6,58,2025-09-22 22:30:00,2025-09-22 23:29:00,delivered,59.0
DEL-003597,ORD-003597,CUR-0099,6.0,58,2025-08-25 09:16:00,2025-08-25 10:18:00,delivered,62.0
DEL-003598,ORD-003598,CUR-0116,4.8,51,2025-11-27 15:23:00,2025-11-27 16:21:00,delivered,58.0
DEL-003599,ORD-003599,CUR-0172,5.7,50,2025-07-08 10:33:00,2025-07-08 11:22:00,delivered,49.0
DEL-003600,ORD-003600,CUR-0053,0.7,27,2025-10-14 12:41:00,2025-10-14 13:07:00,delivered,26.0
DEL-003601,ORD-003601,CUR-0245,5.5,49,2025-12-20 10:35:00,2025-12-20 11:23:00,delivered,48.0
DEL-003602,ORD-003602,CUR-0216,1.6,36,2025-08-05 21:15:00,2025-08-05 21:52:00,delivered,37.0
DEL-003603,ORD-003603,CUR-0109,5.1,53,2025-08-31 13:45:00,2025-08-31 14:41:00,delivered,56.0
DEL-003604,ORD-003604,CUR-0032,2.6,34,,,cancelled,
DEL-003605,ORD-003605,CUR-0074,5.4,47,2025-11-30 15:50:00,2025-11-30 16:41:00,delivered,51.0
DEL-003606,ORD-003606,CUR-0014,6.0,59,2024-10-06 19:05:00,2024-10-06 20:28:00,delivered,83.0
DEL-003607,ORD-003607,CUR-0106,4.6,49,2025-06-26 21:11:00,2025-06-26 22:03:00,delivered,52.0
DEL-003608,ORD-003608,CUR-0232,1.1,34,2025-09-17 22:47:00,2025-09-17 23:20:00,delivered,33.0
DEL-003609,ORD-003609,CUR-0098,1.0,34,2025-03-20 10:15:00,2025-03-20 10:48:00,delivered,33.0
DEL-003610,ORD-003610,CUR-0059,7.7,60,2024-05-19 15:53:00,2024-05-19 16:48:00,delivered,-3.0
DEL-003611,ORD-003611,CUR-0137,3.3,35,2025-12-28 12:58:00,2025-12-28 13:33:00,delivered,35.0
DEL-003612,ORD-003612,CUR-0049,5.0,54,2024-05-07 20:41:00,2024-05-07 21:31:00,delivered,50.0
DEL-003613,ORD-003613,CUR-0161,5.7,57,,,cancelled,
DEL-003614,ORD-003614,CUR-0178,2.1,38,2025-08-27 13:04:00,2025-08-27 13:44:00,delivered,40.0
DEL-003615,ORD-003615,CUR-0124,7.4,68,2024-05-11 18:31:00,2024-05-11 19:46:00,delivered,75.0
DEL-003616,ORD-003616,CUR-0218,1.1,34,2025-08-17 11:01:00,2025-08-17 11:42:00,delivered,41.0
DEL-003617,ORD-003617,CUR-0204,5.2,42,,,cancelled,
DEL-003618,ORD-003618,CUR-0051,2.5,42,2025-08-01 19:51:00,2025-08-01 21:13:00,delivered,82.0
DEL-003619,ORD-003619,CUR-0007,1.8,40,2025-10-18 19:19:00,2025-10-18 19:58:00,delivered,39.0
DEL-003620,ORD-003620,CUR-0200,6.0,57,2025-10-29 13:02:00,2025-10-29 13:54:00,delivered,52.0
DEL-003621,ORD-003621,CUR-0087,3.3,43,2025-12-13 09:38:00,2025-12-13 10:26:00,delivered,48.0
DEL-003622,ORD-003622,CUR-0167,3.1,35,2025-10-17 10:11:00,2025-10-17 10:49:00,delivered,38.0
DEL-003623,ORD-003623,CUR-0235,0.8,25,2025-10-25 21:24:00,2025-10-25 22:07:00,delivered,43.0
DEL-003624,ORD-003624,CUR-0091,5.1,49,2024-11-28 15:41:00,2024-11-28 16:40:00,delivered,59.0
DEL-003625,ORD-003625,CUR-0110,2.7,41,2025-11-27 13:46:00,2025-11-27 14:30:00,delivered,44.0
DEL-003626,ORD-003626,CUR-0049,6.1,40,2025-10-12 11:30:00,2025-10-12 12:26:00,delivered,56.0
DEL-003627,ORD-003627,CUR-0238,1.3,32,2025-05-20 18:18:00,2025-05-20 18:46:00,delivered,28.0
DEL-003628,ORD-003628,CUR-0119,3.3,49,2025-11-09 12:43:00,2025-11-09 13:29:00,delivered,46.0
DEL-003629,ORD-003629,CUR-0115,4.3,53,2025-11-23 19:46:00,2025-11-23 20:41:00,delivered,55.0
DEL-003630,ORD-003630,CUR-0241,7.8,65,2025-11-20 15:16:00,2025-11-20 16:22:00,delivered,66.0
DEL-003631,ORD-003631,CUR-0204,8.1,71,2025-09-13 20:32:00,2025-09-13 21:42:00,delivered,70.0
DEL-003632,ORD-003632,CUR-0172,3.4,47,2025-11-24 17:49:00,2025-11-24 18:42:00,delivered,53.0
DEL-003633,ORD-003633,CUR-0020,9.0,65,2025-11-20 20:01:00,2025-11-20 21:22:00,delivered,81.0
DEL-003634,ORD-003634,CUR-0105,5.3,47,2024-09-01 22:27:00,2024-09-01 23:19:00,delivered,52.0
DEL-003635,ORD-003635,CUR-0073,3.8,40,2025-05-28 13:51:00,2025-05-28 14:31:00,delivered,40.0
DEL-003636,ORD-003636,CUR-0195,4.4,40,2025-10-21 12:48:00,2025-10-21 14:02:00,delivered,74.0
DEL-003637,ORD-003637,CUR-0112,5.4,55,,,cancelled,
DEL-003638,ORD-003638,CUR-0181,2.8,31,2025-03-09 20:10:00,2025-03-09 20:38:00,delivered,28.0
DEL-003639,ORD-003639,CUR-0087,9.4,77,2024-12-27 17:04:00,2024-12-27 18:19:00,delivered,75.0
DEL-003640,ORD-003640,CUR-0162,8.4,72,,,cancelled,
DEL-003641,ORD-003641,CUR-0192,6.9,61,2024-04-22 14:04:00,2024-04-22 15:12:00,delivered,68.0
DEL-003642,ORD-003642,CUR-0201,6.3,67,2025-12-10 23:24:00,2025-12-11 00:29:00,delivered,65.0
DEL-003643,ORD-003643,CUR-0063,9.1,81,2025-11-05 18:11:00,2025-11-05 19:28:00,delivered,77.0
DEL-003644,ORD-003644,CUR-0129,7.2,65,2025-02-17 09:22:00,2025-02-17 10:23:00,delivered,61.0
