payment_id,order_id,payment_method,payment_status,currency,food_amount,delivery_fee,total_amount
PAY-002958,ORD-002958,paypal,paid,EUR,43.37,0.0,43.37
PAY-002959,ORD-002959,card,paid,EUR,64.61,3.99,68.6
PAY-002960,ORD-002960,google_pay,paid,EUR,45.67,0.0,45.67
PAY-002961,ORD-002961,google_pay,paid,EUR,14.9,3.99,18.89
PAY-002962,ORD-002962,paypal,paid,EUR,28.96,3.99,32.95
PAY-002963,ORD-002963,card,paid,EUR,31.5,3.99,35.49
PAY-002964,ORD-002964,card,paid,EUR,15.32,3.99,19.31
PAY-002965,ORD-002965,google_pay,paid,EUR,14.77,3.99,18.76
PAY-002966,ORD-002966,paypal,paid,EUR,55.56,3.99,59.55
PAY-002967,ORD-002967,card,paid,EUR,16.05,3.99,20.04
PAY-002968,ORD-002968,paypal,paid,EUR,49.58,3.99,53.57
PAY-002969,ORD-002969,paypal,paid,EUR,51.02,0.0,51.02
PAY-002970,ORD-002970,google_pay,paid,EUR,41.31,0.0,41.31
PAY-002971,ORD-002971,apple_pay,paid,EUR,12.39,3.99,16.38
PAY-002972,ORD-002972,card,paid,EUR,24.59,0.0,24.59
PAY-002973,ORD-002973,paypal,paid,EUR,37.12,3.99,41.11
PAY-002974,ORD-002974,google_pay,paid,EUR,59.04,3.99,63.03
PAY-002975,ORD-002975,apple_pay,paid,EUR,28.95,3.99,32.94
PAY-002976,ORD-002976,card,paid,EUR,59.73,3.99,63.72
PAY-002977,ORD-002977,card,paid,EUR,62.23,3.99,66.22
PAY-002978,ORD-002978,apple_pay,paid,EUR,61.59,3.99,65.58
PAY-002979,ORD-002979,google_pay,paid,EUR,63.65,3.99,67.64
PAY-002980,ORD-002980,paypal,paid,EUR,42.29,0.0,42.29
PAY-002981,ORD-002981,card,paid,EUR,31.52,3.99,35.51
PAY-002982,ORD-002982,google_pay,paid,EUR,38.6,3.99,42.59
PAY-002983,ORD-002983,card,paid,EUR,8.9,3.99,12.89
PAY-002984,ORD-002984,apple_pay,paid,EUR,31.24,3.99,35.23
PAY-002985,ORD-002985,paypal,paid,EUR,29.71,3.99,33.7
PAY-002986,ORD-002986,google_pay,paid,EUR,30.48,3.99,34.47
PAY-002987,ORD-002987,paypal,paid,EUR,65.47,3.99,69.46
PAY-002988,ORD-002988,card,paid,EUR,13.46,1.49,14.95
PAY-002989,ORD-002989,paypal,paid,EUR,17.41,3.99,21.4
PAY-002990,ORD-002990,card,paid,EUR,57.81,3.99,61.8
PAY-002991,ORD-002991,paypal,paid,EUR,68.16,3.99,72.15
PAY-002992,ORD-002992,apple_pay,paid,EUR,27.24,3.99,31.23
PAY-002993,ORD-002993,google_pay,paid,EUR,51.92,3.99,55.91
PAY-002994,ORD-002994,google_pay,paid,EUR,31.53,0.0,31.53
PAY-002995,ORD-002995,card,paid,EUR,15.94,0.0,15.94
PAY-002996,ORD-002996,google_pay,paid,EUR,67.52,0.0,67.52
PAY-002997,ORD-002997,card,paid,EUR,68.32,3.99,72.31
PAY-002998,ORD-002998,apple_pay,paid,EUR,28.75,3.99,32.74
PAY-002999,ORD-002999,apple_pay,paid,EUR,67.17,0.0,67.17
PAY-003000,ORD-003000,google_pay,paid,EUR,8.9,1.49,10.39
PAY-003001,ORD-003001,apple_pay,paid,EUR,8.14,1.49,9.63
PAY-003002,ORD-003002,card,paid,EUR,33.98,0.0,33.98
PAY-003003,ORD-003003,card,paid,EUR,51.12,0.0,51.12
PAY-003004,ORD-003004,apple_pay,paid,EUR,29.28,3.99,33.27
PAY-003005,ORD-003005,apple_pay,paid,EUR,44.95,3.99,48.94
PAY-003006,ORD-003006,google_pay,paid,EUR,23.98,3.99,27.97
PAY-003007,ORD-003007,paypal,paid,EUR,31.08,3.99,35.07
PAY-003008,ORD-003008,card,paid,EUR,34.39,3.99,38.38
PAY-003009,ORD-003009,apple_pay,refunded,EUR,9.73,3.99,13.72
PAY-003010,ORD-003010,paypal,paid,EUR,39.97,3.99,43.96
PAY-003011,ORD-003011,paypal,paid,EUR,60.72,3.99,64.71
PAY-003012,ORD-003012,paypal,refunded,EUR,30.91,0.0,30.91
PAY-003013,ORD-003013,paypal,paid,EUR,67.56,0.0,67.56
PAY-003014,ORD-003014,apple_pay,paid,EUR,67.03,3.99,71.02
PAY-003015,ORD-003015,google_pay,paid,EUR,11.91,1.49,13.4
PAY-003016,ORD-003016,card,paid,EUR,29.71,3.99,33.7
PAY-003017,ORD-003017,google_pay,paid,EUR,49.77,3.99,53.76
PAY-003018,ORD-003018,google_pay,paid,EUR,49.12,3.99,53.11
PAY-003019,ORD-003019,paypal,paid,EUR,30.79,3.99,34.78
PAY-003020,ORD-003020,apple_pay,paid,EUR,28.84,3.99,32.83
PAY-003021,ORD-003021,paypal,paid,EUR,24.18,3.99,28.17
PAY-003022,ORD-003022,google_pay,paid,EUR,39.39,3.99,43.38
PAY-003023,ORD-003023,paypal,paid,EUR,13.47,3.99,17.46
PAY-003024,ORD-003024,apple_pay,paid,EUR,63.29,3.99,67.28
PAY-003025,ORD-003025,google_pay,paid,EUR,55.57,3.99,59.56
PAY-003026,ORD-003026,apple_pay,paid,EUR,45.81,3.99,49.8
PAY-003027,ORD-003027,paypal,paid,EUR,8.28,1.49,9.77
PAY-003028,ORD-003028,card,paid,EUR,10.6,3.99,14.59
PAY-003029,ORD-003029,paypal,paid,EUR,37.84,3.99,41.83
PAY-003030,ORD-003030,apple_pay,paid,EUR,43.07,3.99,47.06
PAY-003031,ORD-003031,paypal,paid,EUR,31.95,3.99,35.94
PAY-003032,ORD-003032,google_pay,paid,EUR,31.98,0.0,31.98
PAY-003033,ORD-003033,card,paid,EUR,35.4,0.0,35.4
PAY-003034,ORD-003034,paypal,refunded,EUR,64.59,0.0,64.59
PAY-003035,ORD-003035,google_pay,paid,EUR,54.9,3.99,58.89
PAY-003036,ORD-003036,google_pay,paid,EUR,54.41,3.99,58.4
PAY-003037,ORD-003037,google_pay,paid,EUR,23.32,3.99,27.31
PAY-003038,ORD-003038,google_pay,paid,EUR,28.71,0.0,28.71
PAY-003039,ORD-003039,card,paid,EUR,9.43,1.49,10.92
PAY-003040,ORD-003040,apple_pay,paid,EUR,19.26,3.99,23.25
PAY-003041,ORD-003041,apple_pay,paid,EUR,20.21,0.0,20.21
PAY-003042,ORD-003042,paypal,paid,EUR,45.69,3.99,49.68
PAY-003043,ORD-003043,paypal,paid,EUR,63.52,3.99,67.51
PAY-003044,ORD-003044,paypal,refunded,EUR,43.34,3.99,47.33
PAY-003045,ORD-003045,paypal,paid,EUR,63.73,3.99,67.72
PAY-003046,ORD-003046,paypal,paid,EUR,39.73,0.0,39.73
PAY-003047,ORD-003047,card,paid,EUR,64.47,0.0,64.47
PAY-003048,ORD-003048,google_pay,paid,EUR,55.64,0.0,55.64
PAY-003049,ORD-003049,google_pay,paid,EUR,30.81,0.0,30.81
PAY-003050,ORD-003050,card,paid,EUR,8.85,3.99,12.84
PAY-003051,ORD-003051,google_pay,paid,EUR,18.89,3.99,22.88
PAY-003052,ORD-003052,google_pay,paid,EUR,25.46,3.99,29.45
PAY-003053,ORD-003053,card,paid,EUR,36.82,3.99,40.81
PAY-003054,ORD-003054,card,paid,EUR,31.85,3.99,35.84
PAY-003055,ORD-003055,apple_pay,paid,EUR,20.75,3.99,24.74
PAY-003056,ORD-003056,paypal,paid,EUR,38.97,0.0,38.97
PAY-003057,ORD-003057,paypal,paid,EUR,46.31,3.99,50.3
PAY-003058,ORD-003058,apple_pay,paid,EUR,24.62,3.99,28.61
PAY-003059,ORD-003059,paypal,paid,EUR,65.64,0.0,65.64
PAY-003060,ORD-003060,card,paid,EUR,63.2,0.0,63.2
PAY-003061,ORD-003061,apple_pay,paid,EUR,33.17,3.99,37.16
PAY-003062,ORD-003062,paypal,paid,EUR,21.35,3.99,25.34
PAY-003063,ORD-003063,paypal,paid,EUR,44.61,3.99,48.6
PAY-003064,ORD-003064,google_pay,paid,EUR,49.32,0.0,49.32
PAY-003065,ORD-003065,paypal,paid,EUR,9.64,1.49,11.13
PAY-003066,ORD-003066,paypal,paid,EUR,62.07,0.0,62.07
PAY-003067,ORD-003067,paypal,paid,EUR,41.65,0.0,41.65
PAY-003068,ORD-003068,card,paid,EUR,22.27,3.99,26.26
PAY-003069,ORD-003069,apple_pay,paid,EUR,45.17,3.99,49.16
PAY-003070,ORD-003070,google_pay,paid,EUR,37.16,3.99,41.15
PAY-003071,ORD-003071,apple_pay,paid,EUR,25.27,0.0,25.27
PAY-003072,ORD-003072,google_pay,paid,EUR,57.89,3.99,61.88
PAY-003073,ORD-003073,card,paid,EUR,52.43,0.0,52.43
PAY-003074,ORD-003074,card,refunded,EUR,61.32,3.99,65.31
PAY-003075,ORD-003075,google_pay,paid,EUR,48.24,0.0,48.24
PAY-003076,ORD-003076,google_pay,paid,EUR,39.27,3.99,43.26
PAY-003077,ORD-003077,paypal,paid,EUR,30.36,0.0,30.36
PAY-003078,ORD-003078,apple_pay,paid,EUR,37.44,3.99,41.43
PAY-003079,ORD-003079,card,paid,EUR,65.42,0.0,65.42
PAY-003080,ORD-003080,paypal,paid,EUR,58.82,3.99,62.81
PAY-003081,ORD-003081,google_pay,paid,EUR,45.58,0.0,45.58
PAY-003082,ORD-003082,apple_pay,paid,EUR,26.28,0.0,26.28
PAY-003083,ORD-003083,paypal,paid,EUR,40.22,3.99,44.21
PAY-003084,ORD-003084,card,paid,EUR,36.56,3.99,40.55
PAY-003085,ORD-003085,apple_pay,paid,EUR,43.09,3.99,47.08
PAY-003086,ORD-003086,card,paid,EUR,45.47,3.99,49.46
PAY-003087,ORD-003087,apple_pay,paid,EUR,46.67,0.0,46.67
PAY-003088,ORD-003088,paypal,paid,EUR,14.86,3.99,18.85
PAY-003089,ORD-003089,apple_pay,paid,EUR,32.75,3.99,36.74
PAY-003090,ORD-003090,google_pay,paid,EUR,50.11,3.99,54.1
PAY-003091,ORD-003091,card,paid,EUR,17.97,3.99,21.96
PAY-003092,ORD-003092,apple_pay,paid,EUR,15.4,0.0,15.4
PAY-003093,ORD-003093,card,paid,EUR,61.5,3.99,65.49
PAY-003094,ORD-003094,card,paid,EUR,53.5,3.99,57.49
PAY-003095,ORD-003095,google_pay,paid,EUR,57.44,0.0,57.44
PAY-003096,ORD-003096,card,paid,EUR,56.32,3.99,60.31
PAY-003097,ORD-003097,paypal,paid,EUR,42.51,3.99,46.5
PAY-003098,ORD-003098,google_pay,paid,EUR,13.46,3.99,17.45
PAY-003099,ORD-003099,paypal,refunded,EUR,14.84,3.99,18.83
PAY-003100,ORD-003100,paypal,paid,EUR,29.88,3.99,33.87
PAY-003101,ORD-003101,apple_pay,paid,EUR,50.33,3.99,54.32
PAY-003102,ORD-003102,paypal,paid,EUR,50.63,3.99,54.62
PAY-003103,ORD-003103,card,paid,EUR,67.07,0.0,67.07
PAY-003104,ORD-003104,card,paid,EUR,47.63,0.0,47.63
PAY-003105,ORD-003105,apple_pay,paid,EUR,24.41,0.0,24.41
PAY-003106,ORD-003106,card,paid,EUR,45.93,0.0,45.93
PAY-003107,ORD-003107,apple_pay,paid,EUR,68.53,3.99,72.52
PAY-003108,ORD-003108,card,paid,EUR,15.19,3.99,19.18
PAY-003109,ORD-003109,google_pay,paid,EUR,47.43,0.0,47.43
PAY-003110,ORD-003110,apple_pay,paid,EUR,63.96,0.0,63.96
PAY-003111,ORD-003111,apple_pay,paid,EUR,58.27,3.99,62.26
PAY-003112,ORD-003112,paypal,paid,EUR,67.39,3.99,71.38
PAY-003113,ORD-003113,card,paid,EUR,32.28,3.99,36.27
PAY-003114,ORD-003114,paypal,paid,EUR,60.84,0.0,60.84
PAY-003115,ORD-003115,google_pay,paid,EUR,56.58,0.0,56.58
PAY-003116,ORD-003116,google_pay,paid,EUR,9.46,3.99,13.45
PAY-003117,ORD-003117,paypal,paid,EUR,10.62,1.49,12.11
PAY-003118,ORD-003118,google_pay,paid,EUR,19.96,3.99,23.95
PAY-003119,ORD-003119,paypal,paid,EUR,55.35,0.0,55.35
PAY-003120,ORD-003120,google_pay,paid,EUR,30.49,0.0,30.49
PAY-003121,ORD-003121,paypal,paid,EUR,56.74,3.99,60.73
PAY-003122,ORD-003122,paypal,paid,EUR,14.88,3.99,18.87
PAY-003123,ORD-003123,paypal,paid,EUR,8.46,1.49,9.95
PAY-003124,ORD-003124,apple_pay,paid,EUR,68.66,3.99,72.65
PAY-003125,ORD-003125,paypal,paid,EUR,39.89,3.99,43.88
PAY-003126,ORD-003126,google_pay,paid,EUR,68.35,3.99,72.34
PAY-003127,ORD-003127,apple_pay,paid,EUR,69.16,3.99,73.15
PAY-003128,ORD-003128,google_pay,paid,EUR,13.14,1.49,14.63
PAY-003129,ORD-003129,apple_pay,paid,EUR,47.31,3.99,51.3
PAY-003130,ORD-003130,apple_pay,paid,EUR,31.21,3.99,35.2
PAY-003131,ORD-003131,apple_pay,paid,EUR,9.94,3.99,13.93
PAY-003132,ORD-003132,google_pay,paid,EUR,39.4,0.0,39.4
PAY-003133,ORD-003133,apple_pay,paid,EUR,18.77,0.0,18.77
PAY-003134,ORD-003134,apple_pay,paid,EUR,44.91,3.99,48.9
PAY-003135,ORD-003135,apple_pay,paid,EUR,56.08,3.99,60.07
PAY-003136,ORD-003136,paypal,paid,EUR,17.71,0.0,17.71
PAY-003137,ORD-003137,google_pay,paid,EUR,45.22,3.99,49.21
PAY-003138,ORD-003138,card,paid,EUR,37.92,3.99,41.91
PAY-003139,ORD-003139,apple_pay,paid,EUR,19.29,3.99,23.28
PAY-003140,ORD-003140,apple_pay,paid,EUR,30.02,3.99,34.01
PAY-003141,ORD-003141,apple_pay,paid,EUR,64.62,3.99,68.61
PAY-003142,ORD-003142,card,paid,EUR,16.44,0.0,16.44
PAY-003143,ORD-003143,google_pay,paid,EUR,27.93,3.99,31.92
PAY-003144,ORD-003144,card,paid,EUR,65.87,3.99,69.86
PAY-003145,ORD-003145,google_pay,paid,EUR,19.52,3.99,23.51
PAY-003146,ORD-003146,paypal,paid,EUR,35.77,0.0,35.77
PAY-003147,ORD-003147,paypal,paid,EUR,48.42,3.99,52.41
PAY-003148,ORD-003148,google_pay,refunded,EUR,36.27,0.0,36.27
PAY-003149,ORD-003149,paypal,paid,EUR,54.28,3.99,58.27
PAY-003150,ORD-003150,card,paid,EUR,20.78,3.99,24.77
PAY-003151,ORD-003151,google_pay,paid,EUR,46.84,3.99,50.83
PAY-003152,ORD-003152,apple_pay,paid,EUR,13.3,1.49,14.79
PAY-003153,ORD-003153,apple_pay,paid,EUR,67.91,0.0,67.91
PAY-003154,ORD-003154,google_pay,paid,EUR,62.27,3.99,66.26
PAY-003155,ORD-003155,paypal,paid,EUR,57.28,0.0,57.28
PAY-003156,ORD-003156,apple_pay,paid,EUR,16.22,3.99,20.21
PAY-003157,ORD-003157,card,paid,EUR,48.25,3.99,52.24
PAY-003158,ORD-003158,google_pay,paid,EUR,32.37,3.99,36.36
PAY-003159,ORD-003159,apple_pay,paid,EUR,15.83,0.0,15.83
PAY-003160,ORD-003160,google_pay,paid,EUR,50.82,3.99,54.81
PAY-003161,ORD-003161,google_pay,paid,EUR,24.74,3.99,28.73
PAY-003162,ORD-003162,apple_pay,paid,EUR,20.72,3.99,24.71
PAY-003163,ORD-003163,card,paid,EUR,58.63,0.0,58.63
PAY-003164,ORD-003164,card,paid,EUR,22.68,3.99,26.67
PAY-003165,ORD-003165,google_pay,paid,EUR,21.18,3.99,25.17
PAY-003166,ORD-003166,google_pay,paid,EUR,23.09,3.99,27.08
PAY-003167,ORD-003167,card,paid,EUR,49.41,3.99,53.4
PAY-003168,ORD-003168,google_pay,paid,EUR,15.9,3.99,19.89
PAY-003169,ORD-003169,google_pay,paid,EUR,59.32,0.0,59.32
PAY-003170,ORD-003170,apple_pay,paid,EUR,28.68,0.0,28.68
PAY-003171,ORD-003171,card,paid,EUR,64.29,3.99,68.28
PAY-003172,ORD-003172,card,refunded,EUR,28.69,3.99,32.68
PAY-003173,ORD-003173,google_pay,paid,EUR,40.95,0.0,40.95
PAY-003174,ORD-003174,apple_pay,paid,EUR,28.58,3.99,32.57
PAY-003175,ORD-003175,google_pay,refunded,EUR,19.31,3.99,23.3
PAY-003176,ORD-003176,card,paid,EUR,32.2,3.99,36.19
PAY-003177,ORD-003177,google_pay,paid,EUR,35.66,0.0,35.66
PAY-003178,ORD-003178,google_pay,paid,EUR,24.9,3.99,28.89
PAY-003179,ORD-003179,paypal,refunded,EUR,11.59,3.99,15.58
PAY-003180,ORD-003180,card,paid,EUR,62.41,3.99,66.4
PAY-003181,ORD-003181,apple_pay,paid,EUR,8.0,1.49,9.49
PAY-003182,ORD-003182,paypal,paid,EUR,61.67,3.99,65.66
PAY-003183,ORD-003183,google_pay,paid,EUR,57.86,3.99,61.85
PAY-003184,ORD-003184,paypal,refunded,EUR,9.74,3.99,13.73
PAY-003185,ORD-003185,google_pay,paid,EUR,31.13,0.0,31.13
PAY-003186,ORD-003186,apple_pay,paid,EUR,13.36,1.49,14.85
PAY-003187,ORD-003187,google_pay,paid,EUR,49.63,0.0,49.63
PAY-003188,ORD-003188,card,paid,EUR,24.0,0.0,24.0
PAY-003189,ORD-003189,card,paid,EUR,60.39,0.0,60.39
PAY-003190,ORD-003190,card,paid,EUR,45.44,3.99,49.43
PAY-003191,ORD-003191,apple_pay,paid,EUR,34.49,3.99,38.48
PAY-003192,ORD-003192,google_pay,paid,EUR,11.12,1.49,12.61
PAY-003193,ORD-003193,card,paid,EUR,48.92,0.0,48.92
PAY-003194,ORD-003194,apple_pay,paid,EUR,47.69,3.99,51.68
PAY-003195,ORD-003195,apple_pay,paid,EUR,22.18,0.0,22.18
PAY-003196,ORD-003196,card,paid,EUR,68.02,3.99,72.01
PAY-003197,ORD-003197,apple_pay,paid,EUR,14.01,1.49,15.5
PAY-003198,ORD-003198,paypal,paid,EUR,46.81,3.99,50.8
PAY-003199,ORD-003199,apple_pay,paid,EUR,59.74,3.99,63.73
PAY-003200,ORD-003200,paypal,paid,EUR,47.03,3.99,51.02
PAY-003201,ORD-003201,paypal,paid,EUR,66.75,3.99,70.74
PAY-003202,ORD-003202,apple_pay,paid,EUR,11.34,3.99,15.33
PAY-003203,ORD-003203,card,paid,EUR,42.25,3.99,46.24
PAY-003204,ORD-003204,card,paid,EUR,22.2,3.99,26.19
PAY-003205,ORD-003205,paypal,paid,EUR,63.42,3.99,67.41
PAY-003206,ORD-003206,paypal,paid,EUR,44.86,0.0,44.86
PAY-003207,ORD-003207,google_pay,refunded,EUR,14.9,3.99,18.89
PAY-003208,ORD-003208,apple_pay,paid,EUR,47.53,0.0,47.53
PAY-003209,ORD-003209,card,paid,EUR,47.4,3.99,51.39
PAY-003210,ORD-003210,paypal,paid,EUR,29.85,3.99,33.84
PAY-003211,ORD-003211,paypal,paid,EUR,17.11,3.99,21.1
PAY-003212,ORD-003212,card,paid,EUR,24.3,3.99,28.29
PAY-003213,ORD-003213,google_pay,paid,EUR,59.56,0.0,59.56
PAY-003214,ORD-003214,google_pay,refunded,EUR,9.81,3.99,13.8
PAY-003215,ORD-003215,paypal,paid,EUR,56.65,0.0,56.65
PAY-003216,ORD-003216,google_pay,paid,EUR,38.27,3.99,42.26
PAY-003217,ORD-003217,google_pay,paid,EUR,31.75,3.99,35.74
PAY-003218,ORD-003218,card,refunded,EUR,8.75,1.49,10.24
PAY-003219,ORD-003219,card,paid,EUR,31.81,0.0,31.81
PAY-003220,ORD-003220,apple_pay,paid,EUR,34.54,3.99,38.53
PAY-003221,ORD-003221,card,paid,EUR,52.45,0.0,52.45
PAY-003222,ORD-003222,apple_pay,paid,EUR,52.12,3.99,56.11
PAY-003223,ORD-003223,card,paid,EUR,9.73,3.99,13.72
PAY-003224,ORD-003224,paypal,paid,EUR,13.46,3.99,17.45
PAY-003225,ORD-003225,apple_pay,paid,EUR,19.04,0.0,19.04
PAY-003226,ORD-003226,card,paid,EUR,9.36,1.49,10.85
PAY-003227,ORD-003227,apple_pay,paid,EUR,48.88,0.0,48.88
PAY-003228,ORD-003228,card,paid,EUR,10.52,1.49,12.01
PAY-003229,ORD-003229,paypal,paid,EUR,24.95,3.99,28.94
PAY-003230,ORD-003230,card,paid,EUR,27.92,3.99,31.91
PAY-003231,ORD-003231,paypal,paid,EUR,36.18,0.0,36.18
PAY-003232,ORD-003232,google_pay,paid,EUR,61.58,3.99,65.57
PAY-003233,ORD-003233,apple_pay,paid,EUR,14.77,3.99,18.76
PAY-003234,ORD-003234,apple_pay,paid,EUR,17.69,3.99,21.68
PAY-003235,ORD-003235,card,refunded,EUR,48.37,3.99,52.36
PAY-003236,ORD-003236,apple_pay,paid,EUR,12.14,3.99,16.13
PAY-003237,ORD-003237,card,paid,EUR,12.89,3.99,16.88
PAY-003238,ORD-003238,paypal,paid,EUR,16.58,0.0,16.58
PAY-003239,ORD-003239,google_pay,paid,EUR,62.13,3.99,66.12
PAY-003240,ORD-003240,paypal,paid,EUR,30.93,3.99,34.92
PAY-003241,ORD-003241,paypal,paid,EUR,28.33,0.0,28.33
PAY-003242,ORD-003242,paypal,paid,EUR,37.25,0.0,37.25
PAY-003243,ORD-003243,google_pay,paid,EUR,60.67,3.99,64.66
PAY-003244,ORD-003244,apple_pay,refunded,EUR,56.85,3.99,60.84
PAY-003245,ORD-003245,google_pay,paid,EUR,33.29,3.99,37.28
PAY-003246,ORD-003246,apple_pay,paid,EUR,68.09,3.99,72.08
PAY-003247,ORD-003247,google_pay,paid,EUR,28.15,3.99,32.14
PAY-003248,ORD-003248,apple_pay,paid,EUR,39.67,3.99,43.66
PAY-003249,ORD-003249,paypal,paid,EUR,35.22,3.99,39.21
PAY-003250,ORD-003250,apple_pay,paid,EUR,62.45,3.99,66.44
PAY-003251,ORD-003251,google_pay,paid,EUR,38.48,0.0,38.48
PAY-003252,ORD-003252,card,paid,EUR,28.48,0.0,28.48
PAY-003253,ORD-003253,paypal,refunded,EUR,19.19,0.0,19.19
PAY-003254,ORD-003254,apple_pay,paid,EUR,44.85,3.99,48.84
PAY-003255,ORD-003255,apple_pay,paid,EUR,61.97,0.0,61.97
PAY-003256,ORD-003256,card,paid,EUR,46.24,0.0,46.24
PAY-003257,ORD-003257,apple_pay,paid,EUR,36.7,0.0,36.7
PAY-003258,ORD-003258,apple_pay,paid,EUR,28.39,0.0,28.39
PAY-003259,ORD-003259,card,paid,EUR,23.53,3.99,27.52
PAY-003260,ORD-003260,paypal,paid,EUR,53.58,3.99,57.57
PAY-003261,ORD-003261,paypal,paid,EUR,58.16,3.99,62.15
PAY-003262,ORD-003262,google_pay,paid,EUR,11.62,3.99,15.61
PAY-003263,ORD-003263,apple_pay,paid,EUR,15.1,0.0,15.1
PAY-003264,ORD-003264,apple_pay,paid,EUR,48.65,3.99,52.64
PAY-003265,ORD-003265,card,paid,EUR,65.08,3.99,69.07
PAY-003266,ORD-003266,paypal,paid,EUR,48.52,3.99,52.51
PAY-003267,ORD-003267,card,paid,EUR,42.48,3.99,46.47
PAY-003268,ORD-003268,card,paid,EUR,60.05,0.0,60.05
PAY-003269,ORD-003269,google_pay,paid,EUR,39.47,3.99,43.46
PAY-003270,ORD-003270,card,paid,EUR,33.33,3.99,37.32
PAY-003271,ORD-003271,card,paid,EUR,9.96,3.99,13.95
PAY-003272,ORD-003272,card,paid,EUR,56.68,3.99,60.67
PAY-003273,ORD-003273,paypal,paid,EUR,51.09,3.99,55.08
PAY-003274,ORD-003274,card,paid,EUR,37.31,0.0,37.31
PAY-003275,ORD-003275,card,paid,EUR,14.98,3.99,18.97
PAY-003276,ORD-003276,card,paid,EUR,25.66,3.99,29.65
PAY-003277,ORD-003277,apple_pay,paid,EUR,39.54,3.99,43.53
PAY-003278,ORD-003278,apple_pay,paid,EUR,25.18,0.0,25.18
PAY-003279,ORD-003279,paypal,paid,EUR,23.83,3.99,27.82
PAY-003280,ORD-003280,paypal,paid,EUR,56.03,3.99,60.02
PAY-003281,ORD-003281,google_pay,paid,EUR,29.65,0.0,29.65
PAY-003282,ORD-003282,card,paid,EUR,16.3,3.99,20.29
PAY-003283,ORD-003283,apple_pay,paid,EUR,42.9,3.99,46.89
PAY-003284,ORD-003284,card,paid,EUR,12.7,3.99,16.69
PAY-003285,ORD-003285,apple_pay,paid,EUR,8.47,3.99,12.46
PAY-003286,ORD-003286,paypal,paid,EUR,30.46,3.99,34.45
PAY-003287,ORD-003287,paypal,paid,EUR,32.92,0.0,32.92
PAY-003288,ORD-003288,apple_pay,paid,EUR,12.39,1.49,13.88
PAY-003289,ORD-003289,apple_pay,paid,EUR,30.12,3.99,34.11
PAY-003290,ORD-003290,paypal,paid,EUR,57.94,3.99,61.93
PAY-003291,ORD-003291,card,paid,EUR,50.19,3.99,54.18
PAY-003292,ORD-003292,card,paid,EUR,60.7,0.0,60.7
PAY-003293,ORD-003293,google_pay,paid,EUR,41.05,0.0,41.05
PAY-003294,ORD-003294,apple_pay,paid,EUR,47.81,3.99,51.8
PAY-003295,ORD-003295,card,paid,EUR,54.17,0.0,54.17
PAY-003296,ORD-003296,google_pay,paid,EUR,27.11,3.99,31.1
PAY-003297,ORD-003297,paypal,paid,EUR,63.59,3.99,67.58
PAY-003298,ORD-003298,apple_pay,paid,EUR,17.93,3.99,21.92
PAY-003299,ORD-003299,google_pay,refunded,EUR,28.21,3.99,32.2
PAY-003300,ORD-003300,paypal,paid,EUR,56.92,3.99,60.91
PAY-003301,ORD-003301,apple_pay,paid,EUR,12.85,1.49,14.34
PAY-003302,ORD-003302,apple_pay,paid,EUR,42.95,3.99,46.94
PAY-003303,ORD-003303,card,paid,EUR,25.82,3.99,29.81
PAY-003304,ORD-003304,google_pay,paid,EUR,52.78,3.99,56.77
PAY-003305,ORD-003305,google_pay,paid,EUR,20.45,3.99,24.44
PAY-003306,ORD-003306,card,paid,EUR,33.8,3.99,37.79
PAY-003307,ORD-003307,card,paid,EUR,44.63,3.99,48.62
PAY-003308,ORD-003308,google_pay,paid,EUR,22.68,3.99,26.67
PAY-003309,ORD-003309,card,paid,EUR,35.98,3.99,39.97
PAY-003310,ORD-003310,paypal,paid,EUR,14.04,3.99,18.03
PAY-003311,ORD-003311,apple_pay,paid,EUR,58.72,0.0,58.72
PAY-003312,ORD-003312,paypal,paid,EUR,50.8,3.99,54.79
PAY-003313,ORD-003313,apple_pay,paid,EUR,56.52,3.99,60.51
PAY-003314,ORD-003314,paypal,paid,EUR,61.2,0.0,61.2
PAY-003315,ORD-003315,apple_pay,paid,EUR,20.92,3.99,24.91
PAY-003316,ORD-003316,apple_pay,paid,EUR,15.09,3.99,19.08
PAY-003317,ORD-003317,apple_pay,paid,EUR,49.37,3.99,53.36
PAY-003318,ORD-003318,card,paid,EUR,43.63,3.99,47.62
PAY-003319,ORD-003319,google_pay,paid,EUR,49.19,0.0,49.19
PAY-003320,ORD-003320,google_pay,paid,EUR,24.42,3.99,28.41
PAY-003321,ORD-003321,google_pay,paid,EUR,62.0,3.99,65.99
PAY-003322,ORD-003322,google_pay,paid,EUR,16.33,3.99,20.32
PAY-003323,ORD-003323,card,paid,EUR,55.9,3.99,59.89
PAY-003324,ORD-003324,paypal,paid,EUR,14.45,3.99,18.44
PAY-003325,ORD-003325,card,paid,EUR,13.97,3.99,17.96
PAY-003326,ORD-003326,card,paid,EUR,35.23,3.99,39.22
PAY-003327,ORD-003327,apple_pay,paid,EUR,28.1,0.0,28.1
PAY-003328,ORD-003328,google_pay,paid,EUR,63.31,3.99,67.3
PAY-003329,ORD-003329,card,paid,EUR,69.63,3.99,73.62
PAY-003330,ORD-003330,apple_pay,paid,EUR,23.61,0.0,23.61
PAY-003331,ORD-003331,google_pay,refunded,EUR,21.85,3.99,25.84
